timestamp,asset_id,best_bid,best_ask,mid_price,microprice,edge,spread,imbalance,depth
1781671097.9394763,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671097.9398038,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671097.940065,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671097.940313,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671102.9559348,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671102.9576561,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671102.9591727,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671102.961013,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671102.9620907,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671102.962569,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671102.9629624,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671102.9635243,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671102.963985,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671102.964378,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671102.964714,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671102.9650939,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671107.975531,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671107.9771562,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671107.9784043,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671107.9805014,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671107.9813008,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671107.981598,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671107.9819498,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671107.9823394,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671107.9827235,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671107.9830856,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671107.9834273,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671107.9837933,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671112.9957263,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671112.997359,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671112.9987435,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671112.9995024,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671113.0001037,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671113.0004907,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671113.0008845,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671113.0012422,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671113.0018046,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671113.002253,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671113.002551,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671113.0028615,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671118.0119767,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671118.0136917,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671118.0152721,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671118.0170515,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671118.0179317,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671118.0183103,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671118.0187323,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671118.0191164,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671118.019417,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671118.0197423,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671118.020068,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671118.0203373,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671123.0258536,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671123.0277517,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671123.0292876,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671123.030841,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671123.031612,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671123.0319262,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671123.0323515,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671123.0326908,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671123.0330856,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671123.0334144,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671123.0337229,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671123.0340278,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671128.0457866,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671128.0464048,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671128.0469599,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671128.0476675,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671128.0485144,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671128.0489645,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671128.0494065,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671128.049809,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671128.0502403,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671128.0506785,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671128.0510118,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671128.0513747,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671133.0660326,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671133.0676913,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671133.0690355,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671133.0709307,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671133.0733142,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671133.0745435,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671133.0765092,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671133.0783048,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671133.0798693,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671133.0810726,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671133.082102,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671133.082904,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671138.0958529,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671138.097402,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671138.098602,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671138.1004467,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671138.1013193,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671138.101746,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671138.1021342,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671138.1024792,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671138.102948,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671138.1033075,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671138.1035874,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671138.1038616,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671143.1159358,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671143.1175296,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671143.1189754,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671143.1206467,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671143.1227388,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671143.1243112,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671143.1259139,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671143.127616,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671143.1291924,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671143.1305976,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671143.1317904,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671143.1331255,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671148.1559017,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671148.1576989,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671148.1589286,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671148.1608055,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671148.162898,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671148.1631982,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671148.163497,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671148.1638126,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671148.1641014,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671148.1644447,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671148.1647294,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671148.164999,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671153.185387,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671153.1859057,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671153.186487,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671153.1871338,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671153.1874928,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671153.1878698,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671153.1882274,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671153.1885743,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671153.1891067,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671153.1894166,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671153.1898172,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671153.1901052,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671158.2066247,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671158.2081804,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671158.2097223,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671158.211759,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671158.214096,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671158.2153933,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671158.2169356,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671158.218363,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671158.2200518,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671158.221632,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671158.223225,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671158.224789,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671163.2514327,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671163.2530472,75325800980805191432247713433059602003287797994426454877102862804464373217417,0.08,0.09,0.085,0.08357588856868395773294908742,-0.00142411143131604226705091258,0.01,0.3575888568683957732949087416,666.24
1781671163.2543442,12369294935701377203300019700047987848793450009787501327274207549237196997903,0.08,0.098,0.0890,0.09618162817431288535897167938,0.00718162817431288535897167938,0.018,0.8989793430173825199428710767,287.07
1781671163.2564669,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671163.2584841,39556753444993217193532214884429349349511229187713739915516531227083289040316,0.85,0.89,0.870,0.8872786579683131407269338304,0.0172786579683131407269338304,0.04,0.9319664492078285181733457596,107.3
1781671163.2597718,94297885496428433994612881192883747282447345164360333822514231082582602051560,0.902,0.92,0.9110,0.9038183718256871146410283206,-0.0071816281743128853589716794,0.018,0.1010206569826174800571289233,287.07
1781671163.261348,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671163.2630138,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671163.264754,11280558115936456585904675567640707056155241092370692901368524463925928600842,0.11,0.15,0.130,0.1127213420316868592730661696,-0.0172786579683131407269338304,0.04,0.06803355079217148182665424045,107.3
1781671163.266361,50292933818751585369672690878774599873941191925538325333138798248932182222864,0.389,0.392,0.3905,0.3919092080977353294465766267,0.0014092080977353294465766267,0.003,0.9697360325784431488588755750,341.33
1781671163.2680607,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.91,0.92,0.915,0.9164241114313160422670509126,0.0014241114313160422670509126,0.01,0.6424111431316042267050912584,666.24
1781671163.269624,58507084608782512565480280053882807505189448738098588563704773804344223603355,0.608,0.611,0.6095,0.6080907919022646705534233733,-0.0014092080977353294465766267,0.003,0.03026396742155685114112442504,341.33
1781671168.3058648,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
